timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1586047616619,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047616622,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047616622,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047616625,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,480,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047616628,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,715,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047616624,6,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,989,792,1,2,null,,6,ISO-8859-1,1,0,Admin,1,0
1586047616631,3,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,3,utf-8,1,0,Admin,0,0
1586047616634,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,715,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047616631,6,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4827,768,1,2,null,,6,ISO-8859-1,1,0,Admin,0,0
1586047617147,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047616637,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,510,0
1586047617151,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047617150,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047617153,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047617153,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047617156,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,518,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047617160,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,761,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047617156,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1035,830,1,2,null,,5,ISO-8859-1,1,0,Admin,2,0
1586047617163,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047617165,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,761,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047617163,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4873,768,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047617679,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047617168,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,511,0
1586047617682,5,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,5,utf-8,1,0,Admin,0,0
1586047617682,5,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047617688,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047617687,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047617690,11,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,506,1,2,http://localhost:8090/service/guestbook,,11,UTF-8,1,0,Admin,0,0
1586047617702,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,803,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047617690,13,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1077,818,1,2,null,,13,ISO-8859-1,1,0,Admin,1,0
1586047617705,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047617707,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,803,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047617704,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4915,768,1,2,null,,5,ISO-8859-1,1,0,Admin,1,0
1586047618226,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047617710,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,517,0
1586047618229,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047618229,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047618231,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047618231,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047618234,124,I_SendCommentServiceGuestBook_POST,500,,sendComment 1-1,text,false,,1103,660,1,2,http://localhost:8090/service/guestbook,,124,UTF-8,1,1,Admin,0,0
1586047618363,6,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,803,312,1,2,http://localhost:8090/service/guestbook,,6,UTF-8,1,0,Admin,0,1
1586047618234,130,I_SendComment,,"Number of samples in transaction : 2, number of failing samples : 1",sendComment 1-1,,false,,1906,972,1,2,null,,130,ISO-8859-1,1,1,Admin,5,1
1586047618370,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047618372,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,false,"Test failed: text expected to contain /<b>""Центральный банк Российской Федерации"" </b>: 'Sierra'<br>/",803,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,1,Admin,0,0
1586047618370,5,I_CheckComment,,"Number of samples in transaction : 2, number of failing samples : 1",sendComment 1-1,,false,,4915,768,1,2,null,,5,ISO-8859-1,1,1,Admin,9,0
1586047618897,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047618384,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,514,0
1586047618901,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047618901,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047618903,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047618903,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047618906,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,505,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047618909,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,844,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047618906,6,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1118,817,1,2,null,,6,ISO-8859-1,1,0,Admin,0,0
1586047618912,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047618915,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,844,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047618912,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4956,768,1,2,null,,4,ISO-8859-1,1,0,Admin,2,0
1586047619429,2,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047618918,2,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,512,0
1586047619432,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047619432,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047619434,3,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,3,utf-8,1,0,Admin,0,0
1586047619434,3,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,3,ISO-8859-1,1,0,Admin,0,0
1586047619437,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,496,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047619440,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,884,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047619437,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1158,808,1,2,null,,5,ISO-8859-1,1,0,Admin,1,0
1586047619443,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047619445,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,884,337,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047619443,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4996,768,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047619960,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047619448,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,512,0
1586047619963,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047619963,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047619966,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047619966,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047619968,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,495,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047619971,3,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,923,312,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047619968,6,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1197,807,1,2,null,,6,ISO-8859-1,1,0,Admin,0,0
1586047619974,3,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047619977,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,923,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047619974,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5035,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047620491,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,1
1586047619980,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,513,1
1586047620497,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047620496,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047620500,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047620500,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047620502,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,471,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047620505,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,954,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047620502,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1228,783,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047620508,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047620510,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,954,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047620508,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5066,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047620513,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047620513,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047620516,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047620516,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047620519,4,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,4,utf-8,1,0,Admin,0,0
1586047620519,4,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047620524,11,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,472,1,2,http://localhost:8090/service/guestbook,,11,UTF-8,1,0,Admin,0,0
1586047620536,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,986,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047620524,13,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1260,784,1,2,null,,13,ISO-8859-1,1,0,Admin,1,0
1586047620539,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047620541,2,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,986,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047620538,4,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5098,768,1,2,null,,4,ISO-8859-1,1,0,Admin,2,0
1586047621053,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,2,utf-8,1,0,Admin,0,0
1586047620544,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,2,ISO-8859-1,1,0,Admin,510,0
1586047621056,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047621056,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047621059,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047621059,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047621061,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,538,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
1586047621064,2,I_SendCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1039,312,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047621061,5,I_SendComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,1313,850,1,2,null,,5,ISO-8859-1,1,0,Admin,0,0
1586047621067,2,I_CheckComment_GET,200,,sendComment 1-1,text,true,,4112,431,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047621069,3,I_CheckCommentServiceGuestBook_GET,200,,sendComment 1-1,text,true,,1039,337,1,2,http://localhost:8090/service/guestbook,,2,UTF-8,1,0,Admin,0,0
1586047621066,5,I_CheckComment,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,5151,768,1,2,null,,4,ISO-8859-1,1,0,Admin,1,0
1586047621584,3,I_HomePage_GET,200,,sendComment 1-1,text,true,,22628,365,1,2,http://localhost:8090/index.html,,3,utf-8,1,0,Admin,0,0
1586047621072,3,I_HomePage,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22628,365,1,2,null,,3,ISO-8859-1,1,0,Admin,512,0
1586047621587,2,I_Clients_GET,200,,sendComment 1-1,text,true,,6135,392,1,2,http://localhost:8090/clients.html,,2,utf-8,1,0,Admin,0,0
1586047621587,2,I_sendComment_Clients,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,392,1,2,null,,2,ISO-8859-1,1,0,Admin,1,0
1586047621590,2,I_GuestBook_GET,200,,sendComment 1-1,text,true,,4112,412,1,2,http://localhost:8090/guestbook.html,,2,utf-8,1,0,Admin,0,0
1586047621590,2,I_GuestBook,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4112,412,1,2,null,,2,ISO-8859-1,1,0,Admin,0,0
1586047621592,3,I_SendCommentServiceGuestBook_POST,200,,sendComment 1-1,text,true,,274,480,1,2,http://localhost:8090/service/guestbook,,3,UTF-8,1,0,Admin,0,0
